pid,name,pagerank_score
57/145,Wenjun Zeng 0001,0.00012714594176292492
116/0674,Pengfei Zhou,0.0001270744939311687
148/9588,Van Tung Pham,0.0001270085625653255
181/2734-4,Feng Zhao 0004,0.00012677556070408633
16/6465-9,Cheng Li 0009,0.00012670959790031403
121/8989,Shuang-Min Chen,0.00012670388142030953
78/2022,Kai Wang,0.00012646288044019976
245/5582,Zhuang Jia,0.00012643771360905205
58/3960-1,Peng Song 0001,0.00012619642721004755
85/6381,Thomas W. Sederberg,0.00012617020313797892
15/1777-2,Di Liu 0002,0.0001261544248999915
26/3367-1,Gang Niu 0001,0.0001260053211328011
228/2769,Kelvin C. K. Chan,0.00012576949781977438
03/1312,Nguyen Hoang Tran,0.00012575236439799062
203/8539,Alexander R. Fabbri,0.0001255745110777206
147/1229,Ziyuan Zhao,0.0001255046892969064
13/2692-24,Bing Li 0024,0.0001252558332502879
131/6529-1,Sibo Wang 0001,0.0001250845427951811
92/7210,Ruilong Deng,0.00012508336053551343
125/2814,Chenglin Xu,0.00012504501951215644
142/2644,Yuanjun Xiong,0.00012501033295234573
47/3024,Min-Hsiu Hsieh,0.00012490460117314854
91/620,Duo Liu,0.0001248877339796234
45/3426-3,Hong Zhou 0003,0.00012484483783987746
w/LeiWang5,Lei Wang 0005,0.00012470867437544255
z/XiaoqinZhang-2,Xiaoqin Zhang 0002,0.00012448215985931768
46/5508-2,Xu Guo 0002,0.0001244452954702879
08/3377,Saravanan Ramanathan,0.00012435899717827176
52/328-1,Di Wu 0001,0.00012431564648664276
73/4373-1,Ming Tang 0001,0.00012419525068732055
01/8056,Jinjian Wu,0.00012418585225041875
31/2621,Edith Elkind,0.0001240401625977602
16/3309,Kaixin Xu,0.00012401387308773302
98/69,Mingyuan Zhang,0.00012396901439903893
198/4455,Zongsheng Yue,0.00012362152294336033
t/DanielThalmann,Daniel Thalmann,0.0001234123314581564
23/11077,Xiaohu Wu,0.00012310561326919276
196/3616,Yongcheng Jing,0.00012305612019479373
52/3194-32,Fei Wang 0032,0.00012295209556106878
51/4757-3,Kai Han 0003,0.0001228719285787941
20/2039,Ming Liu,0.00012274688177726172
54/799,Cheng Peng Fu,0.00012270121561492396
j/YaochuJin,Yaochu Jin,0.00012269118728964668
76/393,Siu Leung Chung,0.0001225573369442519
o/BengChinOoi,Beng Chin Ooi,0.0001225305547338977
122/1682,Juhua Liu,0.00012232421755942736
99/10610,Zoebir Bong,0.00012220370895209932
77/3270,Wei Bian,0.0001221750141700386
34/117,Chi Xu,0.00012211860597723456
33/7046,Jialie Shen 0001,0.00012194545000040192
272/6439,Qihuang Zhong,0.0001218473372870221
52/3194,Fei Wang,0.00012169283658008166
98/6997,Zeng Zeng,0.0001216854696383986
y/JianYang3,Jian Yang 0003,0.00012167162642539662
33/85-12,Qian Liu 0012,0.00012153053523603773
218/5224,Zonghang Li,0.00012150682236548505
132/8514,Jianxiong Yin,0.00012150637255127891
217/2011,Qianyi Wu,0.00012145486884322577
95/2454-1,Xiaohong Liu 0001,0.00012145061528946995
24/4105-2,Wei Wei 0002,0.00012136209674193447
69/732,Xingce Wang,0.00012101891310213031
172/2695,Mengquan Li,0.00012099455158960117
48/6213,Gary Kee Khoon Lee,0.00012095647401612588
l/InsupLee,Insup Lee 0001,0.00012073508579887265
75/3158-19,Zhe Wang 0019,0.00012064494423897778
05/5226,Siu-Yeung Cho,0.00012058931945678068
202/2550,Tianyu Pang,0.00012056234245697307
160/6387,Guangda Huzhang,0.00012055585667283812
23/3610,Rodolfo Zunino,0.00012040703536488215
239/6045,Wayne Zhang 0001,0.00012039709922301776
73/8538,Chenwei Deng,0.00012025369595767963
46/2005,Ning Wang,0.00012007641398145657
10/2453,Xiaofeng Yang,0.0001200296006849323
43/3563-1,Xueqian Wang 0001,0.00012001855551909141
08/4900,Siwei Jiang,0.00012001383816470114
27/9850,Vinit Jakhetiya,0.00011991305227118654
57/2056,Yu Zhao,0.00011971710494780445
k/AloisKnoll,Alois C. Knoll,0.00011962605374605468
124/2136,Long Lan,0.00011951543203033407
94/11104,Huey-Eng Chua,0.00011950800545203164
y/JaneYou,Jane You,0.00011945573375681979
128/3106,Suman Deb,0.00011938589992077144
35/5506,Kai-Kit Wong,0.00011930256708632747
57/8505,Yu Shyang Tan,0.00011917677878933308
l/LinXuemin,Xuemin Lin 0001,0.0001191193781098181
00/1740,Jiangtao Cui,0.00011909717239642168
29/6497-6,Zhuo Chen 0006,0.00011908457068458483
200/9134,Zhonghua Wu,0.00011906491831162418
97/6316,Ling Shi,0.00011904922943357299
93/5633,Dezhong Yao 0001,0.00011894294184547214
244/2438,Sabari Nathan,0.00011890493771998486
71/2308-1,Jun Xiao 0001,0.00011879257081240977
172/1282-2,Xiangyu Xu 0002,0.00011877429702708256
13/3672-1,Z. Jane Wang 0001,0.0001186600299438153
68/3245,Dong Zhang,0.00011856424248870094
31/7025,Mengling Feng,0.00011848745604145055
89/3991,Xu He,0.0001183965523043368
44/740-3,Jiaqi Wang 0003,0.00011835673387273322
71/5802,Michel Pasquier,0.00011817423362647389
92/1942,Rui Yang,0.0001181615625067728
05/6184,Tzu-Yi Hung,0.00011814532235281693
05/8618,Fahad Shahbaz Khan,0.0001180914674617395
k/CCJayKuo,C.-C. Jay Kuo,0.0001179161657274258
92/10934,Fumin Shen,0.00011783458366331613
218/6513,Andri Ashfahani,0.00011780314949335899
281/8186,Yingchen Yu,0.00011764906471766607
82/2248,Hao Sun,0.00011749406383322256
254/1000,Marcos V. Conde,0.00011739390980628269
18/6839,Tan Wang,0.00011738533010952479
62/6025,Alvis Cheuk M. Fong,0.00011727197624838325
w/ZhengWang20,Zheng Wang 0020,0.00011724459658793468
229/7323,Yubo Ma,0.00011719098301133754
87/5809,Zhe Zhang,0.0001171485845490823
21/506,Kaibin Huang,0.00011709966917569898
74/3590,Tao Sun,0.00011701575072646052
m/JiriMatas,Jiri Matas,0.0001168713746277514
96/2615-12,Ye Liu 0012,0.00011680044599245702
04/4493,Shuo Sun,0.00011670136462219017
54/711,Jian Jin,0.0001164938313453163
06/4612,Dion Hoe-Lian Goh,0.00011632469755775638
37/5474,Roshan Lalintha Peiris,0.00011625886396088462
31/2597-1,Wei Ni 0001,0.00011622683759194638
232/2128,Jindong Gu,0.00011609806977478188
28/2295-1,Zhou Wang 0001,0.00011602798833275718
98/6343-1,Chao Cai 0001,0.0001159027412221549
54/2865,Junfa Liu,0.00011579280492370675
236/4960,Dongzhan Zhou,0.00011567685977051959
29/4638,Chang Wen Chen,0.00011563314917567174
84/10047,Siyi Wang,0.00011545919898524562
200/8525,Mathieu Ravaut,0.0001154115537376357
59/6828-1,Yonghui Li 0001,0.00011537252201928951
150/6350,Hongxin Wei,0.00011533931369461128
62/6846-2,Yao Sun 0002,0.00011533764505180702
199/9811,Swaminathan Ramabadran,0.00011524449632720827
88/8205-1,Tianyi Zhou 0001,0.0001152101179334394
53/8073-1,Haipeng Chen 0001,0.00011510304155036216
253/9580,Mingde Yao,0.0001150961249038571
53/2189,Li Li,0.00011493791092061165
77/4730-8,Zheng Fang 0008,0.00011489719318387589
120/4095,Yuchen Fan,0.00011488165654397958
26/5200-1,Ding Liu 0001,0.00011488165654397958
146/6418,Fengmao Lv,0.00011478507841990973
60/1416,Wei Zhong,0.00011473350686303012
42/312,Paolo Gastaldo,0.00011465068063918645
97/6308-1,Wenwu Zhu 0001,0.00011463532927836006
234/8028,Xuansong Xie,0.0001145543332063403
132/8947,Sharath Chandra Guntuku,0.0001144516037278521
24/2634,Maylor K. H. Leung,0.00011442131269432864
72/5872,Xiaoxin He,0.0001141248419605565
20/4420,Boon-Ping Gan,0.00011399791328599907
67/229-3,Kai Niu 0003,0.00011379348797983563
204/3375,Sijie Ruan,0.00011377482022898838
348/7584-1,Zhenhua Feng 0001,0.0001136928710025952
k/JosefKittler,Josef Kittler,0.00011369287100259517
229/2908,Qika Lin,0.00011365933073270159
166/0029-2,Xuebo Liu 0002,0.00011364601563481407
42/10998,Yuguang Mu,0.0001136156224578128
64/2739,Zhiping Cai,0.00011356633403836075
l/JingLi34,Jing Li 0034,0.0001135605188540494
69/1395,Xipeng Qiu,0.00011355139379419263
180/1448,Yaqing Hou,0.00011353818749758392
04/6901,Meng Zhang,0.00011350982642571146
36/3071-2,Xiaoming Li 0002,0.00011350623335112473
00/4516,Siyuan Liu,0.00011334066841321061
67/8628-1,Liming Jiang 0001,0.00011334033109019332
10/4661-82,Wei Zhang 0082,0.00011325477190225529
29/8349,Dafeng Zhang,0.00011320130449444043
142/3885,Guangqi Shao,0.00011320130449444043
42/10799,Xiaotao Wang,0.00011320130449444043
09/471,Lei Lei,0.00011320130449444043
87/6853-1,Zhao Zhang 0001,0.00011320130449444043
318/3006,Suiyi Zhao,0.00011320130449444043
81/7807,Yanyan Wei,0.00011320130449444043
20/4396-1,Jiang Xu 0001,0.00011319981768616106
74/1932,Yue Liu,0.00011311758475716232
181/2597-7,Ning Zhang 0007,0.00011309631198422359
57/4080,Olga Sourina,0.00011309036003814774
50/3147,Jiajun Bu,0.00011306420023637636
200/8321,Behrooz Omidvar-Tehrani,0.00011299013506184821
11/2494,Xudong Jiang 0001,0.00011297210128525595
37/4424-1,Xiao Lu 0001,0.00011283001454291089
94/4810,Bo Zhao,0.00011279015294980501
c/ShihFuChang,Shih-Fu Chang,0.00011273183509983195
78/4523,Bin He,0.00011273077394260805
121/4164,Wenqing Lin,0.00011262583384246887
s/HTShen,Heng Tao Shen,0.00011239409910060405
266/7958,Jer Shyuan Ng,0.00011231980911423588
r/JeffreySRosenschein,Jeffrey S. Rosenschein,0.0001122846107272585
76/1820-9,Xin Liu 0009,0.00011227179934826276
55/7960,Yaoyao Ye,0.00011221300187469519
177/3248,Seungjun Nah,0.00011216789410857655
68/6424-2,Sanghyun Son 0002,0.00011216789410857655
17/4029,Kyoung Mu Lee,0.00011216789410857655
185/1060,Jiahui Yu,0.00011216789410857655
75/5209,Gang Hua 0001,0.00011197075560318136
96/2615-6,Ye Liu 0006,0.00011180972642564097
26/2578-1,Rui Zhao 0001,0.00011173057284557592
168/6457,Vikram Kumar Pudi,0.00011159748419658854
127/2364,Mustafa Khairallah,0.00011142107513123682
251/7214,Teng-Fei Ding,0.00011137894600059534
24/5818,Yu-Gang Jiang 0001,0.00011136799336510575
34/6669,Kuiyu Chang,0.00011128927254823913
124/0384,Juan Deng,0.00011119745858352888
122/3088,Rongpeng Li,0.00011119745858352888
37/8192,Hamid Rezatofighi,0.00011113560046629507
43/1219-1,Ke Yi 0001,0.00011101950017203839
64/1774,Xutao Li,0.00011089615620164598
45/4163-1,Abdul Wahab 0001,0.00011089575751827859
89/4402,Yang Gao,0.00011082931840707384
52/5716,Chang Liu,0.00011078685102002095
97/164,Chao Feng,0.00011065374770337872
94/4754,Tomi Kinnunen,0.00011059245400326726
137/2585,Xuequan Lu,0.00011058136651819155
83/7953-1,Naina Gupta 0001,0.0001105337880613999
208/4220,Heliang Zheng,0.00011045168591911486
133/1975,Jiarui Gan,0.00011041928532136018
121/1326-2,Mengmeng Yang 0002,0.00011038898608192682
78/1467-1,Qi Tian 0001,0.00011038122398620953
35/814,Guoying Zhao 0001,0.00011037048076648794
39/6825,Yang Bai,0.00011034633408755256
d/CEDyreson,Curtis E. Dyreson,0.0001103026595131319
70/3604-1,Chen Qian 0001,0.00011025253986071604
250/3864,Yi Hao Chan,0.00011023399274038657
09/3666,Lei Chen,0.00011023222027719682
132/8062,Weidang Lu,0.00011023118717907905
75/6813,Ping Xu,0.00011014917855106332
11/383-1,Gang Sun 0001,0.00011012027178381322
158/4231,Kele Xu,0.00010999667840358821
169/3407,Qinghao Hu,0.00010993423729309532
180/5537,Chien-Sheng Wu,0.00010989959931393747
27/9060-1,Lingfei Wu 0001,0.00010968659536048137
201/5229,Haiyun Peng,0.00010955300516171025
61/3229,Bin Fu,0.00010954570872129137
16/1893,Andrzej S. Murawski,0.00010953808064750886
42/8146,Derrick Wing Kwan Ng,0.00010942210404787323
t/YuanYanTang,Yuan Yan Tang,0.000109355743635049
06/5687,Hongwei Chen,0.00010924761079327935
h/FeiHuang-4,Fei Huang 0004,0.0001090827916055938
28/4847-4,Wenbo Wang 0004,0.0001090800761216744
239/3478,Yinqiu Liu,0.0001090584958204388
q/ShengchaoQin,Shengchao Qin,0.0001089793962628262
s/DXSong,Dawn Song,0.00010872968048233538
83/2660,Suhaib A. Fahmy,0.00010865239695705202
43/656,Tao Liu,0.00010858854954664441
271/8391-1,Yilun Zhao 0001,0.00010839345342502179
116/8682-7,Shuai Zhao 0007,0.00010838097310571722
83/7910,Chengwen Xing,0.00010827277988716893
48/450-2,Yang Yang 0002,0.00010820916865665274
65/4872,Jianfeng Wang,0.00010819986816306937
54/6561,Zhibo Chen 0001,0.00010790257208916173
116/2520,S. H. Annabel Chen,0.00010787790802387732
134/9314-1,Chaojie Wang 0001,0.00010787037299542102
07/4182-0001,Chun Chen 0001,0.00010786788548514936
151/4214,Gaoxia Zhu,0.00010779846532747618
181/1848-11,Yang Xiao 0011,0.00010761257384296208
29/3987,Jiaxing Li,0.00010757216482931985
59/4107,Xindong Wu 0001,0.00010747183144802842
72/6811,Bo Wang,0.00010742520180698326
115/9656,Junjie Yan,0.0001072705465187855
30/6562,Haiyong Xie 0001,0.00010723725895544128
41/6129,Ing Yann Soon,0.0001072276045182798
189/6195,Jilin Hu,0.00010720327492057292
39/2811,Xue Wang,0.0001070646146054436
48/5141,W. L. Tung,0.00010699456739047115
87/7879,Wenjie Tang,0.000106983107087523
257/4822,Jinjie Ni,0.00010694999470039186
39/4885,Haifeng Shen,0.00010694509253581125
91/5981,Jing Shao,0.00010689428775231907
09/4991,Leonid Sigal,0.00010683897459093986
05/1958,Kun Wang,0.00010673212723715136
33/3675,Ping Chen,0.00010661861744741797
68/6443,Cheng Luo,0.00010656394594678515
76/2625,Zehua Zhang,0.0001063563974806754
97/4626-57,Yi Liu 0057,0.00010632223026850205
03/8693,Efstratios Gavves,0.00010626470039068254
00/2494,Hady W. Lauw,0.00010625065709645457
90/343,Liang Pan,0.00010621151625357121
07/258,Enhong Chen,0.00010619147592044684
184/7483,Yulan Gao,0.00010615499252286958
149/7989-2,Ruxin Wang 0002,0.00010609080391952796
59/622-3,Wei Ding 0003,0.00010599266382195618
d/SDustdar,Schahram Dustdar,0.000105851712666931
53/6044,Meritxell Bach Cuadra,0.00010584658569063705
158/9840,Bihan Wen,0.00010583275895228985
74/3148,Longbiao Wang,0.00010573017483560226
45/8423,Mahinthan Chandramohan,0.00010571792812434254
204/3003,Kangjie Chen,0.00010568913851730903
247/9527,Weiting Zhang,0.00010568178202945478
l/HuiLi5,Hui Li 0005,0.00010566944447567519
37/7763,Yuanyuan Chen,0.00010559949563395547
22/4460-1,Tao Xiang 0001,0.0001054360295247359
181/8395,Christopher Wee Keong Kuah,0.00010540365631789534
130/2468,Haiyan Yin,0.00010515727237894626
d/GDeMicheli,Giovanni De Micheli,0.0001050896507898337
92/7819,Xionghu Zhong,0.0001049919869605241
g/PhilippaGardner,Philippa Gardner,0.00010498232900493409
68/2031-2,Wei Rao 0002,0.00010496891115473809
181/2621-6,Zheng Zhang 0006,0.00010495753825967097
t/AlwenTiu,Alwen Tiu,0.00010492517877236551
72/1999,Heinrich Meyr,0.00010488752787175157
12/7627-1,Xinfeng Zhang 0001,0.0001048832563112111
302/4205,Dianwen Ng,0.00010483813970155019
s/YuliangShi,Yuliang Shi,0.00010480437302171216
j/AdamJatowt,Adam Jatowt,0.00010480303688175773
08/7259,Meihui Zhang 0001,0.00010479077084856085
w/YuWang2,Yu Wang 0002,0.00010478474616198424
77/10205-1,Hongliang Zhang 0001,0.00010456084122839267
71/6948-1,Jianjun Zhao 0001,0.00010453018014676741
252/5270,Xuan-Phi Nguyen,0.00010447070821852444
75/3158-6,Zhe Wang 0006,0.00010431947899240335
92/6840,Megh Thakkar,0.0001042548833648348
48/1294,Feng Zhang,0.00010422944396798117
62/3401,Chunhui Zhang,0.000104195259013665
93/8104,Shiming Ge,0.00010419525901366498
73/2476,Luming Zhang,0.00010407722160424563
198/2537,Chaofeng Chen,0.00010394086387425765
117/6387,Matteo Maggioni,0.00010389711178612422
94/3019-17,Chao Zhang 0017,0.00010378678917922858
38/326-2,Xikun Zhang 0002,0.00010377464974328588
37/8121,Zoltan Endre Rakosi,0.00010373312579548692
149/0439,Qiuping Jiang,0.00010369235211302661
91/1388,Jian Su,0.00010365858004786262
42/8333,Yichao Jin,0.00010360207207432555
l/ZhaoLi-7,Zhao Li 0007,0.0001035796598007706
95/63,Qingxu Deng,0.00010357262990187667
144/3323,Shengxin Liu,0.00010355527253344838
323/7497,Cong-Duy Nguyen,0.00010347331697194789
183/0980,Yinpeng Dong,0.00010347100532392977
22/3510,Zhi Jin,0.00010342465933754743
71/4292-1,Gang Wang 0001,0.00010342252755664045
25/1221-1,Xiaoguang Liu 0001,0.00010342252755664045
10/2381-2,Yan Zheng 0002,0.00010338238748971141
238/0094-1,Zonglin Yang 0001,0.00010335543751202437
87/5337,Juncong Lin,0.00010333605390789428
98/3034,Susanto Rahardja,0.00010331468078428327
03/5454,Jieping Ye,0.00010325753868479217
19/10892,Soonyong Song,0.00010298886070737465
r/MarkORiedl,Mark O. Riedl,0.00010289205028720839
87/285-1,Xiaoming Sun 0001,0.00010278378274269908
29/5255-3,Thong Nguyen 0003,0.00010278325816233703
32/9530-1,Qingshan Xu 0001,0.00010270611032865778
179/2548,Shan You,0.00010270510199909596
47/11423-1,Qiming Zhang 0001,0.00010263371017979779
33/7597,Kening Zhu,0.00010262806803448363
226/1222,Pengjie Gu,0.00010262096678586925
83/2548,Yongxin Tong,0.00010248799175413415
45/47-9,Qin Zhang 0009,0.00010244983882731145
56/4499-1,Liang Wang 0001,0.00010226787424867466
125/6699,Zhengyu Lin,0.00010225837368925598
165/2982,Yulei Niu,0.00010221604448529794
192/1537,Shixiang Chen,0.00010204221902381456
s/JiaGuangSun-1,Jia-Guang Sun 0001,0.00010183679922948596
95/3760,Xiangyu Zhang,0.00010164200546542992
83/820-1,Feng Shao 0001,0.00010163432382262321
126/8027,Lichao Zhang,0.00010162322848451637
77/377-2,Bin Yang 0002,0.00010161888930198409
60/1749,Zhen Dong,0.00010158836504364408
300/7194,Chaitra Desai,0.00010152569448363201
253/9938,Ramesh Ashok Tabib,0.00010152569448363201
28/2344,Imiyage Janaka Prasad Wijesena,0.00010146072177953144
183/6792,Yanbing Yang,0.00010143846890224176
47/4796,Vitomir Struc,0.00010133588830963872
126/3420,Wenqi Ren,0.00010128751579521087
185/7953,Yeting Li,0.0001012071255780321
55/5814,Antoni B. Chan,0.00010114628784394015
127/6172-1,Kaiqi Zhao 0001,0.00010105145299167906
139/0725,Xian Wei,0.00010103329322178307
74/2356,Mingxuan Yuan,0.00010103257527370873
305/9369,Chunyun Chen,0.00010092130709442571
92/2954-2,Feng Li 0002,0.00010089113564972697
133/0292-1,Weiping Ding 0001,0.00010082746719692999
03/7346,Yuxin Zhang,0.00010075334232851208
19/1947,Preslav Nakov,0.0001007499941652191
171/1258,Kailong Wang 0001,0.00010074861306109523
i/StratosIdreos,Stratos Idreos,0.00010074538572954196
116/4606,Mukesh Prasad,0.00010052051532272203
83/6331-4,Xu Chen 0004,0.00010049211774626722
83/5831,Liang Ma,0.00010048322561178923
05/2700,Bo Cheng,0.00010047787558044552
41/3281,Dongjin Song,0.00010037878205046045
07/4382,Chee Kwang Quah,0.0001003598658050763
55/2270-48,Hao Zhang 0048,0.00010033615038296218
62/3689-14,Yu Sun 0014,0.00010030807865867853
257/4507,Wanqi Yin,0.00010020332931108672
150/6633,Shuai Yi,0.00010019633675071626
75/157,Zuohua Ding,0.00010017239139959949
33/4816,Pengyu Zhang,0.00010004535808746573
237/4601,Jiale Guo,0.00010002807170648053
65/4423,Chen Chen,9.994061639368762e-05
59/1232,Junshan Zhang,9.993726541305026e-05
87/763,Howard H. Yang,9.991992816537818e-05
24/712-1,Ge Li 0001,9.99049637499909e-05
35/2011,Yang Xia,9.989795336235612e-05
48/4914,Shuguang Cui,9.98214244562137e-05
68/5216,Jun Sun,9.979238199527737e-05
79/3712,Chong Luo,9.975680936056446e-05
54/2088-4,Xuan Wu 0004,9.969933529120095e-05
318/0986,Tingchen Fu,9.965588775454054e-05
69/9936,Hanchao Yu,9.96177822087275e-05
213/9040,Leilei Gan,9.955706492805677e-05
77/1513-1,Yun Lin 0001,9.953354106912387e-05
151/7509,Jiaxin Shi,9.951955885564623e-05
39/4119,Min Sheng,9.942999369424502e-05
125/8938,Kezhi Wang,9.93690090063889e-05
30/4561,Subhasish Mitra,9.928514674433029e-05
t/KengSoonTeh,James Keng Soon Teh,9.908980623000813e-05
275/3790,Zhongqi Yue,9.908477732383285e-05
130/6222,Senthil Purushwalkam,9.90589575256455e-05
18/2771,Cong Wang,9.897219587276853e-05
176/9567,Thi-Nga Ho,9.889463601764821e-05
259/6990,Zhuoyi Lin,9.88073976473156e-05
231/4867,Quanjun Zhang,9.878845750315959e-05
42/9851,David Eckhoff,9.876262319490859e-05
44/5405,Anthony Larcher,9.865411049265392e-05
253/2147,Ruochen Zhao,9.859568668082556e-05
146/8088,Xuying Meng,9.855283422816857e-05
98/5660,Xu Zhang,9.854805886690913e-05
53/2189-29,Li Li 0029,9.853551470748933e-05
241/0472-3,Bo Han 0003,9.841449218644704e-05
72/3527-8,Qiang Zhang 0008,9.837552996557134e-05
86/9673,Guangdong Bai,9.832753229745197e-05
19/6790-2,Yinan Zhang 0002,9.8275731393852e-05
118/0004,Haoyang Li,9.827067931207144e-05
135/9708-1,Haotian Li 0001,9.823295452870817e-05
302/3974,Shaolun Ruan,9.821118906193551e-05
214/2295,Zhi Hao Lim,9.819129359891025e-05
320/3691,Fangyuan Kong,9.817294886643843e-05
321/1022,Haotian Fan,9.817294886643843e-05
17/11453,Yifang Xu,9.817294886643843e-05
37/5269-1,Long Xu 0001,9.817075417385164e-05
24/8037-1,Chi Lin 0001,9.809393301280598e-05
94/957,Agustina,9.804166024064959e-05
96/6702,Lijun Wang,9.801368270076823e-05
91/2709,Jianping An,9.798937656585584e-05
91/6118,Deian Stefan,9.794689872949942e-05
275/1523,Yijing Lin,9.79182045874729e-05
86/5857,Yonghong Tian 0001,9.791419617690541e-05
84/6889,Jie Zhang,9.788211204485309e-05
192/6758,Chunyi Li,9.787459831529311e-05
150/3494,Meihuizi Jia,9.786281870741524e-05
121/4554,Hwajeong Seo,9.774431815152158e-05
191/8685,Zelei Liu,9.768609849681468e-05
34/6253,Nikos Mamoulis,9.767633316333076e-05
41/6824,Weiming Hu,9.765720935384434e-05
c/XiuzhenCheng,Xiuzhen Cheng 0001,9.765503886463768e-05
161/4943,Weiheng Jiang,9.758597883939507e-05
151/4529,Weiwen Jiang,9.755183810393489e-05
59/4321,Matthew Hague,9.74831665216629e-05
56/4951-1,Jin Tang 0001,9.744479602776792e-05
02/5889,Yu Wang,9.743284360664896e-05
190/0258,Jianyuan Guo,9.738839906225179e-05
66/3387-37,Hui Li 0037,9.736475816525102e-05
84/7019,Liang Lin,9.73590571763996e-05
64/5630-51,Qiang Wang 0051,9.735864655506445e-05
46/10222,Cuiyun Gao,9.734223624848532e-05
00/6472-6,Shuo Chen 0006,9.725700248014152e-05
16/8492,Shoujin Wang,9.716364379652761e-05
268/6752,Daxuan Ren,9.711152417231543e-05
21/9125,Zhen Hai,9.706849377518609e-05
30/5587,Xiu-Ling Liu,9.705805204912836e-05
88/8398,Tianyi Wang,9.699675593366487e-05
