colab_id,author_pid,author_name,year,collaborator_pid,collaborator_name
3560,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3561,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3562,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3563,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee-Wei Tan 0001
3564,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3565,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3566,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee-Wei Tan 0001
3567,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3568,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3569,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3570,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee-Wei Tan 0001
3571,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3572,04/3030,Chee-Wei Tan 0001,2014,04/3030,Chee Wei Tan 0001
3573,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3574,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3575,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3576,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3577,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3578,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3579,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3580,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3581,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3582,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3583,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3584,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3585,04/3030,Chee-Wei Tan 0001,2013,04/3030,Chee Wei Tan 0001
3586,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3587,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3588,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3589,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3590,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3591,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3592,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3593,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3594,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3595,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3596,04/3030,Chee-Wei Tan 0001,2012,04/3030,Chee Wei Tan 0001
3597,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3598,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3599,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3600,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3601,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3602,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3603,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee-Wei Tan 0001
3604,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3605,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3606,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3607,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3608,04/3030,Chee-Wei Tan 0001,2011,04/3030,Chee Wei Tan 0001
3609,04/3030,Chee-Wei Tan 0001,2010,04/3030,Chee Wei Tan 0001
3610,04/3030,Chee-Wei Tan 0001,2010,04/3030,Chee Wei Tan 0001
3611,04/3030,Chee-Wei Tan 0001,2009,04/3030,Chee Wei Tan 0001
3612,04/3030,Chee-Wei Tan 0001,2009,04/3030,Chee-Wei Tan 0001
3613,04/3030,Chee-Wei Tan 0001,2009,04/3030,Chee Wei Tan 0001
3614,04/3030,Chee-Wei Tan 0001,2009,04/3030,Chee-Wei Tan 0001
3615,04/3030,Chee-Wei Tan 0001,2009,04/3030,Chee Wei Tan 0001
3616,04/3030,Chee-Wei Tan 0001,2008,04/3030,Chee Wei Tan 0001
3617,04/3030,Chee-Wei Tan 0001,2007,04/3030,Chee-Wei Tan 0001
3618,04/3030,Chee-Wei Tan 0001,2007,04/3030,Chee-Wei Tan 0001
3619,04/3030,Chee-Wei Tan 0001,2007,04/3030,Chee-Wei Tan 0001
3620,04/3030,Chee-Wei Tan 0001,2007,04/3030,Chee Wei Tan 0001
3621,04/3030,Chee-Wei Tan 0001,2007,04/3030,Chee-Wei Tan 0001
3622,04/3030,Chee-Wei Tan 0001,2007,04/3030,Chee-Wei Tan 0001
3623,04/3030,Chee-Wei Tan 0001,2006,04/3030,Chee-Wei Tan 0001
3624,04/3030,Chee-Wei Tan 0001,2006,04/3030,Chee Wei Tan 0001
3625,04/3030,Chee-Wei Tan 0001,2005,04/3030,Chee-Wei Tan 0001
3626,04/3030,Chee-Wei Tan 0001,2005,04/3030,Chee Wei Tan 0001
3627,04/3030,Chee-Wei Tan 0001,2004,04/3030,Chee-Wei Tan 0001
3628,05/2952,Liang-Tien Chia,2021,95/3115,Deepu Rajan
3629,05/2952,Liang-Tien Chia,2021,05/2952,Liang-Tien Chia
3630,05/2952,Liang-Tien Chia,2019,05/2952,Liang-Tien Chia
3631,05/2952,Liang-Tien Chia,2019,05/2952,Liang-Tien Chia
3632,05/2952,Liang-Tien Chia,2017,05/2952,Liang-Tien Chia
3633,05/2952,Liang-Tien Chia,2017,05/2952,Liang-Tien Chia
3634,05/2952,Liang-Tien Chia,2017,05/2952,Liang-Tien Chia
3635,05/2952,Liang-Tien Chia,2017,q/HiokChaiQuek,Hiok Chai Quek
3636,05/2952,Liang-Tien Chia,2016,05/2952,Liang-Tien Chia
3637,05/2952,Liang-Tien Chia,2016,05/2952,Liang-Tien Chia
3638,05/2952,Liang-Tien Chia,2014,05/2952,Liang-Tien Chia
3639,05/2952,Liang-Tien Chia,2014,05/2952,Liang-Tien Chia
3640,05/2952,Liang-Tien Chia,2013,05/2952,Liang-Tien Chia
3641,05/2952,Liang-Tien Chia,2013,05/2952,Liang-Tien Chia
3642,05/2952,Liang-Tien Chia,2013,05/2952,Liang-Tien Chia
3643,05/2952,Liang-Tien Chia,2013,95/3115,Deepu Rajan
3644,05/2952,Liang-Tien Chia,2013,05/2952,Liang-Tien Chia
3645,05/2952,Liang-Tien Chia,2013,05/2952,Liang-Tien Chia
3646,05/2952,Liang-Tien Chia,2013,95/3115,Deepu Rajan
3647,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3648,05/2952,Liang-Tien Chia,2012,38/3641,Ah-Hwee Tan
3649,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3650,05/2952,Liang-Tien Chia,2012,14/3737,Weisi Lin
3651,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3652,05/2952,Liang-Tien Chia,2012,14/3737,Weisi Lin
3653,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3654,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3655,05/2952,Liang-Tien Chia,2012,95/3115,Deepu Rajan
3656,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3657,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3658,05/2952,Liang-Tien Chia,2012,95/3115,Deepu Rajan
3659,05/2952,Liang-Tien Chia,2012,38/3641,Ah-Hwee Tan
3660,05/2952,Liang-Tien Chia,2012,05/2952,Liang-Tien Chia
3661,05/2952,Liang-Tien Chia,2011,05/2952,Liang-Tien Chia
3662,05/2952,Liang-Tien Chia,2011,05/2952,Liang-Tien Chia
3663,05/2952,Liang-Tien Chia,2011,05/2952,Liang-Tien Chia
3664,05/2952,Liang-Tien Chia,2011,05/2952,Liang-Tien Chia
3665,05/2952,Liang-Tien Chia,2011,05/2952,Liang-Tien Chia
3666,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
3667,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3668,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3669,05/2952,Liang-Tien Chia,2010,38/3641,Ah-Hwee Tan
3670,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3671,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3672,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
3673,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3674,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3675,05/2952,Liang-Tien Chia,2010,29/3808,Tat-Jen Cham
3676,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3677,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3678,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3679,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3680,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3681,05/2952,Liang-Tien Chia,2010,38/3641,Ah-Hwee Tan
3682,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3683,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
3684,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3685,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3686,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3687,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3688,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
3689,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3690,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3691,05/2952,Liang-Tien Chia,2010,14/3737,Weisi Lin
3692,05/2952,Liang-Tien Chia,2010,05/2952,Liang-Tien Chia
3693,05/2952,Liang-Tien Chia,2009,95/3115,Deepu Rajan
3694,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3695,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3696,05/2952,Liang-Tien Chia,2009,95/3115,Deepu Rajan
3697,05/2952,Liang-Tien Chia,2009,38/3641,Ah-Hwee Tan
3698,05/2952,Liang-Tien Chia,2009,38/3641,Ah-Hwee Tan
3699,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3700,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3701,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3702,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3703,05/2952,Liang-Tien Chia,2009,38/3641,Ah-Hwee Tan
3704,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3705,05/2952,Liang-Tien Chia,2009,83/6096,Jianfei Cai 0001
3706,05/2952,Liang-Tien Chia,2009,05/2952,Liang-Tien Chia
3707,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3708,05/2952,Liang-Tien Chia,2008,95/3115,Deepu Rajan
3709,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3710,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3711,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3712,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3713,05/2952,Liang-Tien Chia,2008,80/2106,Syin Chan
3714,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3715,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3716,05/2952,Liang-Tien Chia,2008,38/3641,Ah-Hwee Tan
3717,05/2952,Liang-Tien Chia,2008,05/2952,Liang-Tien Chia
3718,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3719,05/2952,Liang-Tien Chia,2007,b/SSBhowmick,Sourav S. Bhowmick
3720,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3721,05/2952,Liang-Tien Chia,2007,80/2106,Syin Chan
3722,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3723,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3724,05/2952,Liang-Tien Chia,2007,95/3115,Deepu Rajan
3725,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3726,05/2952,Liang-Tien Chia,2007,80/2106,Syin Chan
3727,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3728,05/2952,Liang-Tien Chia,2007,52/910,Chai Kiat Yeo
3729,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3730,05/2952,Liang-Tien Chia,2007,29/3808,Tat-Jen Cham
3731,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3732,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3733,05/2952,Liang-Tien Chia,2007,80/2106,Syin Chan
3734,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3735,05/2952,Liang-Tien Chia,2007,95/3115,Deepu Rajan
3736,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3737,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3738,05/2952,Liang-Tien Chia,2007,05/2952,Liang-Tien Chia
3739,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3740,05/2952,Liang-Tien Chia,2006,b/SSBhowmick,Sourav S. Bhowmick
3741,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3742,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3743,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3744,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3745,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3746,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3747,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3748,05/2952,Liang-Tien Chia,2006,83/6096,Jianfei Cai 0001
3749,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3750,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3751,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3752,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
3753,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3754,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
3755,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3756,05/2952,Liang-Tien Chia,2006,83/6096,Jianfei Cai 0001
3757,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3758,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3759,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
3760,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3761,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3762,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3763,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
3764,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3765,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
3766,05/2952,Liang-Tien Chia,2006,05/2952,Liang-Tien Chia
3767,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3768,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
3769,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3770,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3771,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
3772,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3773,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3774,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3775,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3776,05/2952,Liang-Tien Chia,2005,b/SSBhowmick,Sourav S. Bhowmick
3777,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3778,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3779,05/2952,Liang-Tien Chia,2005,b/SSBhowmick,Sourav S. Bhowmick
3780,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3781,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3782,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3783,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
3784,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3785,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3786,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3787,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3788,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3789,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3790,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3791,05/2952,Liang-Tien Chia,2005,80/2106,Syin Chan
3792,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3793,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3794,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
3795,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3796,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3797,05/2952,Liang-Tien Chia,2005,05/2952,Liang-Tien Chia
3798,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
3799,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3800,05/2952,Liang-Tien Chia,2004,l/BuSungLee,Bu-Sung Lee
3801,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3802,05/2952,Liang-Tien Chia,2004,80/2106,Syin Chan
3803,05/2952,Liang-Tien Chia,2004,b/SSBhowmick,Sourav S. Bhowmick
3804,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3805,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3806,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3807,05/2952,Liang-Tien Chia,2004,l/BuSungLee,Bu-Sung Lee
3808,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3809,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3810,05/2952,Liang-Tien Chia,2004,l/BuSungLee,Bu-Sung Lee
3811,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3812,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3813,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3814,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3815,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3816,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3817,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3818,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3819,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3820,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3821,05/2952,Liang-Tien Chia,2004,b/SSBhowmick,Sourav S. Bhowmick
3822,05/2952,Liang-Tien Chia,2004,b/SSBhowmick,Sourav S. Bhowmick
3823,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3824,05/2952,Liang-Tien Chia,2004,b/SSBhowmick,Sourav S. Bhowmick
3825,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3826,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3827,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3828,05/2952,Liang-Tien Chia,2004,80/2106,Syin Chan
3829,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3830,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3831,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3832,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3833,05/2952,Liang-Tien Chia,2004,83/6096,Jianfei Cai 0001
3834,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3835,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3836,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3837,05/2952,Liang-Tien Chia,2004,05/2952,Liang-Tien Chia
3838,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
3839,05/2952,Liang-Tien Chia,2003,05/2952,Liang-Tien Chia
3840,05/2952,Liang-Tien Chia,2003,95/3115,Deepu Rajan
3841,05/2952,Liang-Tien Chia,2003,05/2952,Liang-Tien Chia
3842,05/2952,Liang-Tien Chia,2003,95/3115,Deepu Rajan
3843,05/2952,Liang-Tien Chia,2003,95/3115,Deepu Rajan
3844,05/2952,Liang-Tien Chia,2003,05/2952,Liang-Tien Chia
3845,05/2952,Liang-Tien Chia,2003,05/2952,Liang-Tien Chia
3846,05/2952,Liang-Tien Chia,2003,l/BuSungLee,Bu-Sung Lee
3847,05/2952,Liang-Tien Chia,2003,95/3115,Deepu Rajan
3848,05/2952,Liang-Tien Chia,2003,05/2952,Liang-Tien Chia
3849,05/2952,Liang-Tien Chia,2001,05/2952,Liang-Tien Chia
3850,05/2952,Liang-Tien Chia,2001,l/BuSungLee,Bu-Sung Lee
3851,05/2952,Liang-Tien Chia,1997,l/BuSungLee,Bu-Sung Lee
3852,05/2952,Liang-Tien Chia,1997,05/2952,Liang-Tien Chia
3853,05/2952,Liang-Tien Chia,1997,52/910,Chai Kiat Yeo
3854,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3855,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3856,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3857,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3858,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3859,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Chng Eng Siong
3860,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3861,c/ChngEngSiong,Chng Eng Siong,2025,c/ChngEngSiong,Eng Siong Chng
3862,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3863,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3864,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3865,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3866,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3867,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3868,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3869,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3870,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3871,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3872,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3873,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3874,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3875,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3876,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3877,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3878,c/ChngEngSiong,Chng Eng Siong,2024,95/3115,Deepu Rajan
3879,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3880,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3881,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3882,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3883,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3884,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3885,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3886,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Engsiong Chng
3887,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3888,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3889,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3890,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3891,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3892,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3893,c/ChngEngSiong,Chng Eng Siong,2024,95/3115,Deepu Rajan
3894,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3895,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3896,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3897,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3898,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3899,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3900,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3901,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3902,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3903,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
3904,c/ChngEngSiong,Chng Eng Siong,2024,c/ChngEngSiong,Eng Siong Chng
