pid,name,pagerank_score
49/5139,Vijay Ramaseshan Chandrasekhar,0.00017462518492197742
z/XiaoqinZhang-2,Xiaoqin Zhang 0002,0.00017432149516195144
05/3403-3,Xin Zhou 0003,0.00017408453679272151
07/954,Zhenzhong Chen,0.00017375251489452963
46/1165,Haijun Wang,0.00017365989812608427
94/60,Hongfang Yu,0.0001735511100708442
147/5824-1,Hongxu Chen 0001,0.0001733668020097498
146/4832,Hao Kong,0.000173346779094072
55/5031,Bin Cui 0001,0.00017307917431011162
y/XifengYan,Xifeng Yan,0.00017253196291938455
28/6937-1,Yong Xiao 0001,0.00017241947501967254
20/8038-2,Yixin Cao 0002,0.0001723501962676632
39/3695,Xiaochun Cao,0.0001723240383050214
98/6997,Zeng Zeng,0.00017230886081681603
153/2952-2,Jiahui Li 0002,0.00017204812200032095
83/5342-5,Min Zhang 0005,0.0001720436746259623
65/657,Hengjie Song,0.0001719870073357442
94/4423,Xun Yi,0.0001719770015207598
63/1534-21,Xu Yang 0021,0.00017188124955048472
228/2769,Kelvin C. K. Chan,0.00017100443354926473
y/JaneYou,Jane You,0.0001708160466078027
01/8056,Jinjian Wu,0.00017069683726758512
g/WenGao,Wen Gao 0001,0.00017030111474902854
200/9134,Zhonghua Wu,0.00016996971714831834
84/4388,Shuxin Li,0.0001699629142686347
86/5681,Rongrong Ji,0.0001696259900555228
08/3377,Saravanan Ramanathan,0.0001695850147606456
271/8391-1,Yilun Zhao 0001,0.00016954613648709614
202/8872-1,Anran Li 0001,0.00016874005051994908
118/5482,Jiaxing Xu,0.00016832638628240046
02/4647-6,Chao Ren 0006,0.00016831551860724012
81/3569-1,Hao Fei 0001,0.00016808635660262378
129/1217,Semih Yavuz,0.00016735661391484402
o/FrederiqueEOggier,Frédérique E. Oggier,0.00016707308061320356
91/6236-1,Xiaogang Wang 0001,0.00016689336488334212
07/2864-2,Rui Yin 0002,0.0001666163219464161
24/441,Robin Cohen,0.00016659138149702617
07/4182-0001,Chun Chen 0001,0.00016595741978594727
83/663-4,Jing Tang 0004,0.0001658940593783779
198/3608,Navonil Majumder,0.00016541627711157483
37/5474,Roshan Lalintha Peiris,0.00016532192058560879
77/3270,Wei Bian,0.0001652698119185195
155/2883,Rongliang Wu,0.00016525845018845994
09/3625,Mehdi Bennis,0.00016496561640275055
44/740-3,Jiaqi Wang 0003,0.000164839360380017
16/6465-9,Cheng Li 0009,0.00016449465338633215
25/3482-2,David Chen 0002,0.00016421661602608012
131/4074,Jiahui Zhang,0.0001641478865653865
169/9975,Bryan Hooi,0.00016395259452980923
152/8201,Xiucheng Li,0.0001639274343749008
23/1112-1,Weifeng Liu 0001,0.00016389060536751393
44/3549-1,Trung Hieu Nguyen 0001,0.00016372734510008546
277/9378,Bosheng Ding,0.0001635111576703096
194/2946,Xiangyu Ke,0.0001633899963815987
41/6237,Walid Saad,0.00016293689909474004
f/SchubertFoo,Schubert Foo,0.00016277717841192422
14/1705,Yunhai Tong,0.00016275232416711405
47/7598,Nimesha Ranasinghe,0.00016255145442022864
218/6513,Andri Ashfahani,0.000162389766955104
23/6574,Terence Hung,0.000162389113922387
67/463,Meng Fang,0.0001623185961284577
50/3147,Jiajun Bu,0.0001621632446642781
47/11423-1,Qiming Zhang 0001,0.00016193473766021866
98/69,Mingyuan Zhang,0.00016185544207198788
16/355,Pierre Vandergheynst,0.00016183197791991657
28/4847-4,Wenbo Wang 0004,0.00016174011302076569
53/1565,Xiapu Luo,0.00016162901104438198
20/5565,Damon Wing Kee Wong,0.00016161371973028005
77/2428-3,Ping Zhang 0003,0.00016145215691166297
23/2089,Ke Yu,0.00016118054520853506
250/3864,Yi Hao Chan,0.00016099497377566326
82/8861,Rajendra Prasad Sirigina,0.00016097754776915135
s/JiaGuangSun-1,Jia-Guang Sun 0001,0.0001607036929557424
59/4107,Xindong Wu 0001,0.00016055507309780507
37/4190-55,Yang Li 0055,0.00016047972741479931
218/5224,Zonghang Li,0.00016030576206596886
r/DragomirRRadev,Dragomir R. Radev,0.00015997757623329917
43/1219-1,Ke Yi 0001,0.00015965184371820836
28/6239,Yusen Li,0.00015938548303909213
45/4154,Insik Shin,0.00015929528846456105
07/314-1,Jian Zhang 0001,0.00015929414785081933
32/32,Wei Ma,0.00015908242188229421
144/7556,Daoyuan Wu,0.00015846612455789255
t/PhilipHSTorr,Philip H. S. Torr,0.00015837279945916501
54/6827,Zhiwei Xiong,0.00015821497723538373
10/5630,Xin Wang,0.00015805701444888894
r/IanDReid1,Ian Reid 0001,0.00015771921085583717
73/4145,Meng Joo Er,0.00015771870338347825
76/2502-1,Ming Gu 0001,0.0001567566746191185
01/4449-1,Zhiguo Cao 0001,0.00015674365375595122
50/2082-17,Yang Zhao 0017,0.0001567166588359726
04/4493,Shuo Sun,0.00015589904058360454
56/8278,Jiashi Feng,0.00015554235047329345
26/3470-3,Qian Sun 0003,0.00015538521334170497
47/3024,Min-Hsiu Hsieh,0.00015526436270036498
251/7214,Teng-Fei Ding,0.00015505566579211062
72/7440,Jiazhi Xia,0.0001550420324740831
27/7017-27,Peng Chen 0027,0.00015503218162257024
12/417-16,Hui Chen 0016,0.00015496698532682096
181/2323,Yan Sun,0.00015459805256731377
219/5327,Peiqing Yang,0.00015457857892823936
49/4096,Wenping Wang,0.00015457347299016174
n/FelixNaumann,Felix Naumann,0.0001545659663868719
73/7781,Baoyuan Wu,0.0001544732060703752
l/InsupLee,Insup Lee 0001,0.00015442844898956977
39/10651,Ruitao Feng,0.0001543856693153024
120/7554,Zhipeng Luo,0.00015411162439113796
